# sdf_geometry_probe port, evaluated at the reference's own grid points
x y z port_sdf reference_sdf diff
10 7 3 -1.00013266 -0.999245208 -0.000887449274
11 7 3 -1.81498965 -1.81496953 -2.01156181e-05
12 7 3 -2.70058959 -3.09291059 0.392320999
13 7 3 -3.62278139 -1e+10 1e+10
14 7 3 -4.55167322 -1e+10 1e+10
15 7 3 -5.48438672 -1e+10 9.99999999e+09
-3 8 3 -5.62114643 -1e+10 9.99999999e+09
-2 8 3 -4.69959923 -1e+10 1e+10
-1 8 3 -3.78898594 -4.19119266 0.402206721
0 8 3 -2.89997032 -2.89975753 -0.00021278406
1 8 3 -2.06004379 -2.05684303 -0.00320076448
2 8 3 -1.30056172 -1.29997905 -0.000582664322
3 8 3 -0.628909142 -0.628674741 -0.00023440128
4 8 3 -0.0272306029 -0.020189581 -0.00704102188
5 8 3 0.370875099 0.371516306 -0.000641207229
6 8 3 0.504416713 0.508419856 -0.00400314292
7 8 3 0.37067921 0.371516306 -0.00083709601
8 8 3 -0.0272306029 -0.020189581 -0.00704102188
9 8 3 -0.628909142 -0.628674741 -0.00023440128
10 8 3 -1.30051238 -1.29997905 -0.000533325346
11 8 3 -2.06004379 -2.05684303 -0.00320076448
12 8 3 -2.89997032 -3.54486895 0.644898636
13 8 3 -3.78898594 -1e+10 1e+10
14 8 3 -4.69960264 -1e+10 1e+10
15 8 3 -5.62114643 -1e+10 9.99999999e+09
-3 9 3 -5.87517136 -1e+10 9.99999999e+09
-2 9 3 -4.98508573 -1e+10 1e+10
-1 9 3 -4.11221123 -1e+10 1e+10
0 9 3 -3.26581526 -3.26554995 -0.000265316665
1 9 3 -2.4612093 -2.46063981 -0.000569495798
2 9 3 -1.74026435 -1.74019337 -7.09817218e-05
3 9 3 -1.12126271 -1.12038294 -0.000879768275
4 9 3 -0.628909142 -0.628674741 -0.00023440128
5 9 3 -0.276240186 -0.274816745 -0.00142344062
6 9 3 -0.161872194 -0.154793182 -0.00707901163
7 9 3 -0.276240186 -0.274816745 -0.00142344062
8 9 3 -0.628909142 -0.628674741 -0.00023440128
9 9 3 -1.12126271 -1.12038294 -0.000879768275
10 9 3 -1.74026435 -1.74019337 -7.09817218e-05
11 9 3 -2.4609503 -2.46063981 -0.000310495541
12 9 3 -3.26581526 -1e+10 1e+10
13 9 3 -4.11221123 -1e+10 1e+10
14 9 3 -4.98508573 -1e+10 1e+10
15 9 3 -5.87517136 -1e+10 9.99999999e+09
-3 10 3 -6.20917976 -1e+10 9.99999999e+09
-2 10 3 -5.33982128 -1e+10 9.99999999e+09
-1 10 3 -4.50468982 -1e+10 1e+10
0 10 3 -3.71369047 -3.71319714 -0.000493328298
1 10 3 -2.99456388 -2.99433824 -0.000225636198
2 10 3 -2.32935027 -2.32631413 -0.00303613976
3 10 3 -1.74026435 -1.74019337 -7.09817218e-05
4 10 3 -1.30051238 -1.29997905 -0.000533325346
5 10 3 -1.00013266 -0.999245208 -0.000887449274
6 10 3 -0.894957865 -0.88782221 -0.00713565553
7 10 3 -1.0001001 -0.999245208 -0.000854892585
8 10 3 -1.30056172 -1.29997905 -0.000582664322
9 10 3 -1.74026435 -1.74019337 -7.09817218e-05
10 10 3 -2.32935027 -2.32631413 -0.00303613976
11 10 3 -2.99456388 -2.99505292 0.000489044302
12 10 3 -3.71369047 -1e+10 1e+10
13 10 3 -4.50468982 -1e+10 1e+10
14 10 3 -5.33982128 -1e+10 9.99999999e+09
15 10 3 -6.20917976 -1e+10 9.99999999e+09
-3 11 3 -6.60940777 -1e+10 9.99999999e+09
-2 11 3 -5.78740532 -1e+10 9.99999999e+09
-1 11 3 -5.01185001 -1e+10 9.99999999e+09
0 11 3 -4.28952983 -1e+10 1e+10
1 11 3 -3.62312695 -3.66132081 0.038193861
2 11 3 -2.99456388 -2.99505292 0.000489044302
3 11 3 -2.4609503 -2.46063981 -0.000310495541
4 11 3 -2.06004379 -2.05684303 -0.00320076448
5 11 3 -1.81498965 -1.81496953 -2.01156181e-05
6 11 3 -1.7188053 -1.71118882 -0.00761647536
7 11 3 -1.81498965 -1.81496953 -2.01156181e-05
8 11 3 -2.06004379 -2.05684303 -0.00320076448
9 11 3 -2.46101839 -2.46063981 -0.000378580374
10 11 3 -2.99456388 -2.99505292 0.000489044302
11 11 3 -3.62311275 -1e+10 1e+10
12 11 3 -4.28952983 -1e+10 1e+10
13 11 3 -5.01185001 -1e+10 9.99999999e+09
14 11 3 -5.78740532 -1e+10 9.99999999e+09
15 11 3 -6.60940777 -1e+10 9.99999999e+09
-3 12 3 -7.10761213 -1e+10 9.99999999e+09
-2 12 3 -6.33176501 -1e+10 9.99999999e+09
-1 12 3 -5.60598739 -1e+10 9.99999999e+09
0 12 3 -4.93455377 -1e+10 1e+10
1 12 3 -4.28952983 -1e+10 1e+10
2 12 3 -3.71369047 -1e+10 1e+10
3 12 3 -3.26581526 -4.1432598 0.877444538
4 12 3 -2.89997032 -3.54486895 0.644898636
5 12 3 -2.70058959 -3.09291059 0.392320999
6 12 3 -2.60701353 -2.92678935 0.319775823
7 12 3 -2.70058959 -3.09291059 0.392320999
8 12 3 -2.89997032 -3.54486895 0.644898636
9 12 3 -3.26581526 -1e+10 1e+10
10 12 3 -3.71369047 -1e+10 1e+10
11 12 3 -4.28952983 -1e+10 1e+10
12 12 3 -4.93457847 -1e+10 1e+10
13 12 3 -5.60598739 -1e+10 9.99999999e+09
14 12 3 -6.33176501 -1e+10 9.99999999e+09
15 12 3 -7.10761213 -1e+10 9.99999999e+09
-3 13 3 -7.68089471 -1e+10 9.99999999e+09
-2 13 3 -6.94846571 -1e+10 9.99999999e+09
-1 13 3 -6.26398977 -1e+10 9.99999999e+09
0 13 3 -5.60598739 -1e+10 9.99999999e+09
1 13 3 -5.01185001 -1e+10 9.99999999e+09
2 13 3 -4.50468982 -1e+10 1e+10
3 13 3 -4.11221123 -1e+10 1e+10
4 13 3 -3.78898594 -1e+10 1e+10
5 13 3 -3.62278139 -1e+10 1e+10
6 13 3 -3.53623892 -1e+10 1e+10
7 13 3 -3.62278057 -1e+10 1e+10
8 13 3 -3.78898594 -1e+10 1e+10
9 13 3 -4.11221123 -1e+10 1e+10
10 13 3 -4.50468982 -1e+10 1e+10
11 13 3 -5.01185001 -1e+10 9.99999999e+09
12 13 3 -5.60598739 -1e+10 9.99999999e+09
13 13 3 -6.26398977 -1e+10 9.99999999e+09
14 13 3 -6.94846571 -1e+10 9.99999999e+09
15 13 3 -7.68089471 -1e+10 9.99999999e+09
-3 14 3 -8.31451695 -1e+10 9.99999999e+09
-2 14 3 -7.62141647 -1e+10 9.99999999e+09
-1 14 3 -6.94846571 -1e+10 9.99999999e+09
0 14 3 -6.33176501 -1e+10 9.99999999e+09
1 14 3 -5.78740532 -1e+10 9.99999999e+09
2 14 3 -5.33982128 -1e+10 9.99999999e+09
3 14 3 -4.98508573 -1e+10 1e+10
4 14 3 -4.69960264 -1e+10 1e+10
5 14 3 -4.55167322 -1e+10 1e+10
6 14 3 -4.47132498 -1e+10 1e+10
7 14 3 -4.55167322 -1e+10 1e+10
8 14 3 -4.69959923 -1e+10 1e+10
9 14 3 -4.98508573 -1e+10 1e+10
10 14 3 -5.33982128 -1e+10 9.99999999e+09
11 14 3 -5.78740532 -1e+10 9.99999999e+09
12 14 3 -6.33176501 -1e+10 9.99999999e+09
13 14 3 -6.94846571 -1e+10 9.99999999e+09
14 14 3 -7.62141647 -1e+10 9.99999999e+09
15 14 3 -8.31451695 -1e+10 9.99999999e+09
-3 15 3 -8.99402891 -1e+10 9.99999999e+09
-2 15 3 -8.31451695 -1e+10 9.99999999e+09
-1 15 3 -7.68089471 -1e+10 9.99999999e+09
0 15 3 -7.10761213 -1e+10 9.99999999e+09
1 15 3 -6.60940777 -1e+10 9.99999999e+09
2 15 3 -6.20917976 -1e+10 9.99999999e+09
3 15 3 -5.87517136 -1e+10 9.99999999e+09
4 15 3 -5.62114643 -1e+10 9.99999999e+09
5 15 3 -5.48438672 -1e+10 9.99999999e+09
6 15 3 -5.40874813 -1e+10 9.99999999e+09
7 15 3 -5.48441512 -1e+10 9.99999999e+09
8 15 3 -5.62114643 -1e+10 9.99999999e+09
9 15 3 -5.87514423 -1e+10 9.99999999e+09
10 15 3 -6.20917976 -1e+10 9.99999999e+09
11 15 3 -6.60940777 -1e+10 9.99999999e+09
12 15 3 -7.10761213 -1e+10 9.99999999e+09
13 15 3 -7.68089471 -1e+10 9.99999999e+09
14 15 3 -8.31451695 -1e+10 9.99999999e+09
15 15 3 -8.99402891 -1e+10 9.99999999e+09
-3 -3 4 -8.81844614 -1e+10 9.99999999e+09
-2 -3 4 -8.12485667 -1e+10 9.99999999e+09
-1 -3 4 -7.47876303 -1e+10 9.99999999e+09
0 -3 4 -6.89139322 -1e+10 9.99999999e+09
1 -3 4 -6.3781993 -1e+10 9.99999999e+09
2 -3 4 -5.96515594 -1e+10 9.99999999e+09
3 -3 4 -5.62114643 -1e+10 9.99999999e+09
4 -3 4 -5.35631049 -1e+10 9.99999999e+09
5 -3 4 -5.20877086 -1e+10 9.99999999e+09
6 -3 4 -5.12580997 -1e+10 9.99999999e+09
7 -3 4 -5.20877086 -1e+10 9.99999999e+09
8 -3 4 -5.35631049 -1e+10 9.99999999e+09
9 -3 4 -5.62114643 -1e+10 9.99999999e+09
10 -3 4 -5.96515594 -1e+10 9.99999999e+09
11 -3 4 -6.3781993 -1e+10 9.99999999e+09
12 -3 4 -6.89139322 -1e+10 9.99999999e+09
13 -3 4 -7.47876303 -1e+10 9.99999999e+09
14 -3 4 -8.12485667 -1e+10 9.99999999e+09
15 -3 4 -8.81847237 -1e+10 9.99999999e+09
-3 -2 4 -8.12485667 -1e+10 9.99999999e+09
-2 -2 4 -7.4166401 -1e+10 9.99999999e+09
-1 -2 4 -6.72692485 -1e+10 9.99999999e+09
0 -2 4 -6.09175814 -1e+10 9.99999999e+09
1 -2 4 -5.52801252 -1e+10 9.99999999e+09
2 -2 4 -5.06075008 -1e+10 9.99999999e+09
3 -2 4 -4.69960264 -1e+10 1e+10
4 -2 4 -4.40393739 -1e+10 1e+10
5 -2 4 -4.24565622 -1e+10 1e+10
6 -2 4 -4.1527058 -1e+10 1e+10
7 -2 4 -4.24565852 -1e+10 1e+10
8 -2 4 -4.40393739 -1e+10 1e+10
9 -2 4 -4.69959923 -1e+10 1e+10
10 -2 4 -5.06075008 -1e+10 9.99999999e+09
11 -2 4 -5.52801252 -1e+10 9.99999999e+09
12 -2 4 -6.09175814 -1e+10 9.99999999e+09
13 -2 4 -6.72692485 -1e+10 9.99999999e+09
14 -2 4 -7.4166401 -1e+10 9.99999999e+09
15 -2 4 -8.12485667 -1e+10 9.99999999e+09
-3 -1 4 -7.47876303 -1e+10 9.99999999e+09
-2 -1 4 -6.72692485 -1e+10 9.99999999e+09
-1 -1 4 -6.02042612 -1e+10 9.99999999e+09
0 -1 4 -5.33725018 -1e+10 9.99999999e+09
1 -1 4 -4.71912412 -1e+10 1e+10
2 -1 4 -4.18973577 -1e+10 1e+10
3 -1 4 -3.78898594 -4.19119266 0.402206721
4 -1 4 -3.46398329 -3.72872957 0.264746274
5 -1 4 -3.28703953 -3.36041826 0.073378734
6 -1 4 -3.19065651 -3.20817875 0.0175222392
7 -1 4 -3.28703953 -3.36041826 0.073378734
8 -1 4 -3.46398329 -3.72872957 0.264746274
9 -1 4 -3.78898594 -1e+10 1e+10
10 -1 4 -4.18973577 -1e+10 1e+10
11 -1 4 -4.71912412 -1e+10 1e+10
12 -1 4 -5.33725018 -1e+10 9.99999999e+09
13 -1 4 -6.02042612 -1e+10 9.99999999e+09
14 -1 4 -6.72692485 -1e+10 9.99999999e+09
15 -1 4 -7.47876303 -1e+10 9.99999999e+09
-3 0 4 -6.89139322 -1e+10 9.99999999e+09
-2 0 4 -6.09175814 -1e+10 9.99999999e+09
-1 0 4 -5.33725018 -1e+10 9.99999999e+09
0 0 4 -4.63513721 -1e+10 1e+10
1 0 4 -3.96085079 -3.95400624 -0.00684455347
2 0 4 -3.36611783 -3.3634051 -0.00271272589
3 0 4 -2.89997032 -2.89975753 -0.00021278406
4 0 4 -2.559039 -2.55902909 -9.91141442e-06
5 0 4 -2.34749432 -2.34742283 -7.14941197e-05
6 0 4 -2.24847011 -2.2405951 -0.00787500867
7 0 4 -2.34747844 -2.34742283 -5.56176909e-05
8 0 4 -2.559039 -2.55902909 -9.91141442e-06
9 0 4 -2.89997032 -2.89975753 -0.00021278406
10 0 4 -3.36611783 -3.3634051 -0.00271272589
11 0 4 -3.96085079 -1e+10 1e+10
12 0 4 -4.63513721 -1e+10 1e+10
13 0 4 -5.33725018 -1e+10 9.99999999e+09
14 0 4 -6.09175814 -1e+10 9.99999999e+09
15 0 4 -6.89139322 -1e+10 9.99999999e+09
-3 1 4 -6.3781993 -1e+10 9.99999999e+09
-2 1 4 -5.52801252 -1e+10 9.99999999e+09
-1 1 4 -4.71912412 -1e+10 1e+10
0 1 4 -3.96085079 -3.95400624 -0.00684455347
1 1 4 -3.26584227 -3.26251028 -0.00333198506
2 1 4 -2.61163429 -2.61119908 -0.000435209175
3 1 4 -2.06004379 -2.05684303 -0.00320076448
4 1 4 -1.67367852 -1.67359108 -8.7443663e-05
5 1 4 -1.41449877 -1.41447674 -2.20346695e-05
6 1 4 -1.3113284 -1.30384658 -0.00748181316
7 1 4 -1.41449246 -1.41447674 -1.57228112e-05
8 1 4 -1.67367852 -1.67359108 -8.7443663e-05
9 1 4 -2.06004379 -2.05684303 -0.00320076448
10 1 4 -2.61163429 -2.61119908 -0.000435209175
11 1 4 -3.26584227 -3.27359845 0.00775618618
12 1 4 -3.96085079 -1e+10 1e+10
13 1 4 -4.71912412 -1e+10 1e+10
14 1 4 -5.52801252 -1e+10 9.99999999e+09
15 1 4 -6.3781993 -1e+10 9.99999999e+09
-3 2 4 -5.96515594 -1e+10 9.99999999e+09
-2 2 4 -5.06075008 -1e+10 9.99999999e+09
-1 2 4 -4.18973577 -1e+10 1e+10
0 2 4 -3.36611783 -3.3634051 -0.00271272589
1 2 4 -2.61163429 -2.61119908 -0.000435209175
2 2 4 -1.93602628 -1.93590797 -0.000118311314
3 2 4 -1.30051238 -1.29997905 -0.000533325346
4 2 4 -0.816987177 -0.816919348 -6.78292732e-05
5 2 4 -0.48864354 -0.48860953 -3.40101752e-05
6 2 4 -0.377451642 -0.370005412 -0.00744622949
7 2 4 -0.48864354 -0.48860953 -3.40101752e-05
8 2 4 -0.816986502 -0.816919348 -6.71539358e-05
9 2 4 -1.30056172 -1.29997905 -0.000582664322
10 2 4 -1.93603499 -1.93590797 -0.000127016919
11 2 4 -2.61163429 -2.61119908 -0.000435209174
12 2 4 -3.36611783 -1e+10 1e+10
13 2 4 -4.18973577 -1e+10 1e+10
14 2 4 -5.06075008 -1e+10 9.99999999e+09
15 2 4 -5.96515594 -1e+10 9.99999999e+09
-3 3 4 -5.62114643 -1e+10 9.99999999e+09
-2 3 4 -4.69959923 -1e+10 1e+10
-1 3 4 -3.78898594 -4.19119266 0.402206721
0 3 4 -2.89997032 -2.89975753 -0.00021278406
1 3 4 -2.06004379 -2.05684303 -0.00320076448
2 3 4 -1.30056172 -1.29997905 -0.000582664322
3 3 4 -0.628909142 -0.628674741 -0.00023440128
4 3 4 -0.0272306029 -0.020189581 -0.00704102188
5 3 4 0.37067921 0.371516306 -0.00083709601
6 3 4 0.504416713 0.508419856 -0.00400314292
7 3 4 0.370990196 0.371516306 -0.000526110338
8 3 4 -0.0272306029 -0.020189581 -0.00704102188
9 3 4 -0.628909142 -0.628674741 -0.00023440128
10 3 4 -1.30051238 -1.29997905 -0.000533325346
11 3 4 -2.06004379 -2.05684303 -0.00320076448
12 3 4 -2.89997032 -3.54486895 0.644898636
13 3 4 -3.78898594 -1e+10 1e+10
14 3 4 -4.69960264 -1e+10 1e+10
15 3 4 -5.62114643 -1e+10 9.99999999e+09
-3 4 4 -5.35631049 -1e+10 9.99999999e+09
-2 4 4 -4.40393739 -1e+10 1e+10
-1 4 4 -3.46398329 -3.72872957 0.264746274
0 4 4 -2.559039 -2.55902909 -9.91141442e-06
1 4 4 -1.67367852 -1.67359108 -8.7443663e-05
2 4 4 -0.816986502 -0.816919348 -6.71539358e-05
3 4 4 -0.0272306029 -0.020189581 -0.00704102188
4 4 4 0.6107881 0.611667868 -0.000879768035
5 4 4 1.06170012 1.06182538 -0.000125260861
6 4 4 1.25108764 1.2508471 0.000240538699
7 4 4 1.06170012 1.06182538 -0.000125260861
8 4 4 0.6107881 0.611667868 -0.000879768035
9 4 4 -0.0272306029 -0.020189581 -0.00704102188
10 4 4 -0.816986502 -0.816919348 -6.71539358e-05
11 4 4 -1.67367852 -1.67359108 -8.7443663e-05
12 4 4 -2.559039 -2.98386062 0.424821613
13 4 4 -3.46398329 -1e+10 1e+10
14 4 4 -4.40393739 -1e+10 1e+10
15 4 4 -5.35631049 -1e+10 9.99999999e+09
-3 5 4 -5.20877086 -1e+10 9.99999999e+09
-2 5 4 -4.24565852 -1e+10 1e+10
-1 5 4 -3.28703953 -3.36041826 0.073378734
0 5 4 -2.34747844 -2.34742283 -5.56176909e-05
1 5 4 -1.41449246 -1.41447674 -1.57228112e-05
2 5 4 -0.48864354 -0.48860953 -3.40101752e-05
3 5 4 0.370875099 0.371516306 -0.000641207229
4 5 4 1.06170012 1.06182538 -0.000125260861
5 5 4 1.62928424 1.63033852 -0.00105428451
6 5 4 1.8427289 1.84280701 -7.81103684e-05
7 5 4 1.6300695 1.63033852 -0.000269016882
8 5 4 1.06170012 1.06182538 -0.000125260861
9 5 4 0.370726209 0.371516306 -0.000790097631
10 5 4 -0.48864354 -0.48860953 -3.40101752e-05
11 5 4 -1.41449877 -1.41447674 -2.20346695e-05
12 5 4 -2.34749432 -2.50846784 0.160973517
13 5 4 -3.28703953 -1e+10 1e+10
14 5 4 -4.24565852 -1e+10 1e+10
15 5 4 -5.20877086 -1e+10 9.99999999e+09
-3 6 4 -5.12580997 -1e+10 9.99999999e+09
-2 6 4 -4.1527058 -1e+10 1e+10
-1 6 4 -3.19065651 -3.20817875 0.0175222392
0 6 4 -2.24847011 -2.2405951 -0.00787500867
1 6 4 -1.3113284 -1.30384658 -0.00748181316
2 6 4 -0.377451642 -0.370005412 -0.00744622949
3 6 4 0.504416713 0.508419856 -0.00400314292
4 6 4 1.25108764 1.2508471 0.000240538699
5 6 4 1.8427289 1.84280701 -7.81103684e-05
6 6 4 2.09227096 2.0921446 0.000126359022
7 6 4 1.8427289 1.84280701 -7.81103684e-05
8 6 4 1.25108764 1.2508471 0.000240538699
9 6 4 0.504416713 0.508419856 -0.00400314292
10 6 4 -0.377451642 -0.370005412 -0.00744622949
11 6 4 -1.3113284 -1.30384658 -0.00748181316
12 6 4 -2.24847011 -2.30052405 0.0520539364
13 6 4 -3.19065651 -1e+10 1e+10
14 6 4 -4.1527058 -1e+10 1e+10
15 6 4 -5.12580997 -1e+10 9.99999999e+09
-3 7 4 -5.20877086 -1e+10 9.99999999e+09
-2 7 4 -4.24565622 -1e+10 1e+10
-1 7 4 -3.28703953 -3.36041826 0.073378734
0 7 4 -2.34749432 -2.34742283 -7.14941197e-05
1 7 4 -1.41449877 -1.41447674 -2.20346695e-05
2 7 4 -0.48864354 -0.48860953 -3.40101752e-05
3 7 4 0.37067921 0.371516306 -0.00083709601
4 7 4 1.06170012 1.06182538 -0.000125260861
5 7 4 1.6300695 1.63033852 -0.000269016882
6 7 4 1.8427289 1.84280701 -7.81103684e-05
7 7 4 1.62928424 1.63033852 -0.00105428451
8 7 4 1.06170012 1.06182538 -0.000125260861
9 7 4 0.370990196 0.371516306 -0.000526110338
10 7 4 -0.48864354 -0.48860953 -3.40101752e-05
11 7 4 -1.41449246 -1.41447674 -1.57228112e-05
12 7 4 -2.34747844 -2.50846784 0.160989393
13 7 4 -3.28703953 -1e+10 1e+10
14 7 4 -4.24565622 -1e+10 1e+10
15 7 4 -5.20877086 -1e+10 9.99999999e+09
-3 8 4 -5.35631049 -1e+10 9.99999999e+09
-2 8 4 -4.40393739 -1e+10 1e+10
-1 8 4 -3.46398329 -3.72872957 0.264746274
0 8 4 -2.559039 -2.55902909 -9.91141442e-06
1 8 4 -1.67367852 -1.67359108 -8.7443663e-05
2 8 4 -0.816987177 -0.816919348 -6.78292732e-05
3 8 4 -0.0272306029 -0.020189581 -0.00704102188
4 8 4 0.6107881 0.611667868 -0.000879768035
5 8 4 1.06170012 1.06182538 -0.000125260861
6 8 4 1.25108764 1.2508471 0.000240538699
7 8 4 1.06170012 1.06182538 -0.000125260861
8 8 4 0.6107881 0.611667868 -0.000879768035
9 8 4 -0.0272306029 -0.020189581 -0.00704102188
10 8 4 -0.816987177 -0.816919348 -6.78292732e-05
11 8 4 -1.67367852 -1.67359108 -8.7443663e-05
12 8 4 -2.559039 -2.98386062 0.424821613
13 8 4 -3.46398329 -1e+10 1e+10
14 8 4 -4.40393739 -1e+10 1e+10
15 8 4 -5.35631049 -1e+10 9.99999999e+09
-3 9 4 -5.62114643 -1e+10 9.99999999e+09
-2 9 4 -4.69960264 -1e+10 1e+10
-1 9 4 -3.78898594 -1e+10 1e+10
0 9 4 -2.89997032 -2.89975753 -0.00021278406
1 9 4 -2.06004379 -2.05684303 -0.00320076448
2 9 4 -1.30051238 -1.29997905 -0.000533325346
3 9 4 -0.628909142 -0.628674741 -0.00023440128
4 9 4 -0.0272306029 -0.020189581 -0.00704102188
5 9 4 0.371056272 0.371516306 -0.000460034126
6 9 4 0.504416713 0.508419856 -0.00400314292
7 9 4 0.370726209 0.371516306 -0.000790097631
8 9 4 -0.0272306029 -0.020189581 -0.00704102188
9 9 4 -0.628909142 -0.628674741 -0.00023440128
10 9 4 -1.30056172 -1.29997905 -0.000582664322
11 9 4 -2.06004379 -2.05684303 -0.00320076448
12 9 4 -2.89997032 -1e+10 1e+10
13 9 4 -3.78898594 -1e+10 1e+10
14 9 4 -4.69959923 -1e+10 1e+10
15 9 4 -5.62114643 -1e+10 9.99999999e+09
-3 10 4 -5.96515594 -1e+10 9.99999999e+09
-2 10 4 -5.06075008 -1e+10 9.99999999e+09
-1 10 4 -4.18973577 -1e+10 1e+10
0 10 4 -3.36611783 -3.3634051 -0.00271272589
1 10 4 -2.61163429 -2.61119908 -0.000435209175
2 10 4 -1.93602628 -1.93590797 -0.000118311314
3 10 4 -1.30056172 -1.29997905 -0.000582664322
4 10 4 -0.816987177 -0.816919348 -6.78292732e-05
5 10 4 -0.48864354 -0.48860953 -3.40101752e-05
6 10 4 -0.377451642 -0.370005412 -0.00744622949
7 10 4 -0.48864354 -0.48860953 -3.40101752e-05
8 10 4 -0.816986502 -0.816919348 -6.71539358e-05
9 10 4 -1.30051238 -1.29997905 -0.000533325346
10 10 4 -1.93603499 -1.93590797 -0.000127016919
11 10 4 -2.61163429 -2.61119908 -0.000435209175
12 10 4 -3.36611783 -1e+10 1e+10
13 10 4 -4.18973577 -1e+10 1e+10
14 10 4 -5.06075008 -1e+10 9.99999999e+09
15 10 4 -5.96515594 -1e+10 9.99999999e+09
-3 11 4 -6.3781993 -1e+10 9.99999999e+09
-2 11 4 -5.52801252 -1e+10 9.99999999e+09
-1 11 4 -4.71912412 -1e+10 1e+10
0 11 4 -3.96085079 -1e+10 1e+10
1 11 4 -3.26584227 -3.27359845 0.00775618618
2 11 4 -2.61163429 -2.61119908 -0.000435209174
3 11 4 -2.06004379 -2.05684303 -0.00320076448
4 11 4 -1.67367852 -1.67359108 -8.7443663e-05
5 11 4 -1.41449246 -1.41447674 -1.57228112e-05
6 11 4 -1.3113284 -1.30384658 -0.00748181316
7 11 4 -1.41449877 -1.41447674 -2.20346695e-05
8 11 4 -1.67367852 -1.67359108 -8.7443663e-05
9 11 4 -2.06004379 -2.05684303 -0.00320076448
10 11 4 -2.61163429 -2.61119908 -0.000435209175
11 11 4 -3.26584227 -1e+10 1e+10
12 11 4 -3.96085079 -1e+10 1e+10
13 11 4 -4.71912412 -1e+10 1e+10
14 11 4 -5.52801252 -1e+10 9.99999999e+09
15 11 4 -6.3781993 -1e+10 9.99999999e+09
-3 12 4 -6.89139322 -1e+10 9.99999999e+09
-2 12 4 -6.09175814 -1e+10 9.99999999e+09
-1 12 4 -5.33725018 -1e+10 9.99999999e+09
0 12 4 -4.63513721 -1e+10 1e+10
1 12 4 -3.96085079 -1e+10 1e+10
2 12 4 -3.36611783 -1e+10 1e+10
3 12 4 -2.89997032 -3.54486895 0.644898636
4 12 4 -2.559039 -2.98386062 0.424821613
5 12 4 -2.34747844 -2.50846784 0.160989393
6 12 4 -2.24847011 -2.30052405 0.0520539364
7 12 4 -2.34749432 -2.50846784 0.160973517
8 12 4 -2.559039 -2.98386062 0.424821613
9 12 4 -2.89997032 -1e+10 1e+10
10 12 4 -3.36611783 -1e+10 1e+10
11 12 4 -3.96085079 -1e+10 1e+10
12 12 4 -4.63513721 -1e+10 1e+10
13 12 4 -5.33725018 -1e+10 9.99999999e+09
14 12 4 -6.09175814 -1e+10 9.99999999e+09
15 12 4 -6.89139322 -1e+10 9.99999999e+09
-3 13 4 -7.47876303 -1e+10 9.99999999e+09
-2 13 4 -6.72692485 -1e+10 9.99999999e+09
-1 13 4 -6.02042612 -1e+10 9.99999999e+09
0 13 4 -5.33725018 -1e+10 9.99999999e+09
1 13 4 -4.71912412 -1e+10 1e+10
2 13 4 -4.18973577 -1e+10 1e+10
3 13 4 -3.78898594 -1e+10 1e+10
4 13 4 -3.46398329 -1e+10 1e+10
5 13 4 -3.28703953 -1e+10 1e+10
6 13 4 -3.19065651 -1e+10 1e+10
7 13 4 -3.28703953 -1e+10 1e+10
8 13 4 -3.46398329 -1e+10 1e+10
9 13 4 -3.78898594 -1e+10 1e+10
10 13 4 -4.18973577 -1e+10 1e+10
11 13 4 -4.71912412 -1e+10 1e+10
12 13 4 -5.33725018 -1e+10 9.99999999e+09
13 13 4 -6.02042612 -1e+10 9.99999999e+09
14 13 4 -6.72692485 -1e+10 9.99999999e+09
15 13 4 -7.47876303 -1e+10 9.99999999e+09
-3 14 4 -8.12485667 -1e+10 9.99999999e+09
-2 14 4 -7.4166401 -1e+10 9.99999999e+09
-1 14 4 -6.72692485 -1e+10 9.99999999e+09
0 14 4 -6.09175814 -1e+10 9.99999999e+09
1 14 4 -5.52801252 -1e+10 9.99999999e+09
2 14 4 -5.06075008 -1e+10 9.99999999e+09
3 14 4 -4.69959923 -1e+10 1e+10
4 14 4 -4.40393739 -1e+10 1e+10
5 14 4 -4.24565622 -1e+10 1e+10
6 14 4 -4.1527058 -1e+10 1e+10
7 14 4 -4.24565852 -1e+10 1e+10
8 14 4 -4.40393739 -1e+10 1e+10
9 14 4 -4.69960264 -1e+10 1e+10
10 14 4 -5.06075008 -1e+10 9.99999999e+09
11 14 4 -5.52801252 -1e+10 9.99999999e+09
12 14 4 -6.09175814 -1e+10 9.99999999e+09
13 14 4 -6.72692485 -1e+10 9.99999999e+09
14 14 4 -7.4166401 -1e+10 9.99999999e+09
15 14 4 -8.12485667 -1e+10 9.99999999e+09
-3 15 4 -8.81844614 -1e+10 9.99999999e+09
-2 15 4 -8.12485667 -1e+10 9.99999999e+09
-1 15 4 -7.47876303 -1e+10 9.99999999e+09
0 15 4 -6.89139322 -1e+10 9.99999999e+09
1 15 4 -6.3781993 -1e+10 9.99999999e+09
2 15 4 -5.96515594 -1e+10 9.99999999e+09
3 15 4 -5.62114643 -1e+10 9.99999999e+09
4 15 4 -5.35631049 -1e+10 9.99999999e+09
5 15 4 -5.20877086 -1e+10 9.99999999e+09
6 15 4 -5.12580997 -1e+10 9.99999999e+09
7 15 4 -5.20877086 -1e+10 9.99999999e+09
